,edit_history_tweet_ids,id,text,withheld
2781,['1603100504036446211'],1603100504036446211,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2782,['1603099986014527488'],1603099986014527488,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2783,['1603087080904691715'],1603087080904691715,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2784,['1603085495554420741'],1603085495554420741,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2785,['1603032874881613824'],1603032874881613824,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2786,['1603024603173060608'],1603024603173060608,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2787,['1603021257221578753'],1603021257221578753,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2788,['1603013927788486657'],1603013927788486657,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2789,['1603009175952433152'],1603009175952433152,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2790,['1603002429800316930'],1603002429800316930,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2791,['1602984764348186625'],1602984764348186625,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2792,['1602981565579026439'],1602981565579026439,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2793,['1602980562708439042'],1602980562708439042,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2794,['1602977814910849024'],1602977814910849024,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2795,['1602974678481764352'],1602974678481764352,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2796,['1602974112086908928'],1602974112086908928,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2797,['1602971555608367106'],1602971555608367106,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2798,['1602970447443812352'],1602970447443812352,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2799,['1602967786787151873'],1602967786787151873,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2800,['1602965486194548737'],1602965486194548737,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2801,['1602965080404115457'],1602965080404115457,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2802,['1602964069773885441'],1602964069773885441,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2803,['1602960074237960192'],1602960074237960192,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2804,['1602959619684708352'],1602959619684708352,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2805,['1602958303562170368'],1602958303562170368,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2806,['1602956773123674113'],1602956773123674113,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2807,['1602956677552168960'],1602956677552168960,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2808,['1602954924475785217'],1602954924475785217,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2809,['1602951395283550208'],1602951395283550208,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2810,['1602951247950237697'],1602951247950237697,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2811,['1602951170296881152'],1602951170296881152,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2812,['1602950007740571649'],1602950007740571649,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2813,['1602949942527631361'],1602949942527631361,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2814,['1602949874257133575'],1602949874257133575,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2815,['1602949650331336704'],1602949650331336704,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2816,['1602948510575476736'],1602948510575476736,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2817,['1602947068070428676'],1602947068070428676,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2818,['1602945444694446080'],1602945444694446080,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2819,['1602945122378940416'],1602945122378940416,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2820,['1602943834622656513'],1602943834622656513,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2821,['1602942640479404034'],1602942640479404034,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2822,['1602942377332998146'],1602942377332998146,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2823,['1602942208885358592'],1602942208885358592,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2824,['1602942146667057153'],1602942146667057153,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2825,['1602942108712960000'],1602942108712960000,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2826,['1602940597530419200'],1602940597530419200,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2827,['1602939263875944450'],1602939263875944450,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2828,['1602939200718123008'],1602939200718123008,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2829,['1602938296401002496'],1602938296401002496,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2830,['1602938271218163712'],1602938271218163712,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2831,['1602938078746017792'],1602938078746017792,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2832,['1602937409104134146'],1602937409104134146,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2833,['1602936143569354755'],1602936143569354755,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2834,['1602936114536648705'],1602936114536648705,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2835,['1602935945631776769'],1602935945631776769,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2836,['1602934748854484992'],1602934748854484992,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2837,['1602932079842443265'],1602932079842443265,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2838,['1602931806021484549'],1602931806021484549,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2839,['1602930638721814529'],1602930638721814529,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2840,['1602930618811252737'],1602930618811252737,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2841,['1602930021206827008'],1602930021206827008,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2842,['1602928495360987139'],1602928495360987139,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2843,['1602927975577833473'],1602927975577833473,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2844,['1602927843910074368'],1602927843910074368,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2845,['1602927602288795650'],1602927602288795650,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2846,['1602927006877900800'],1602927006877900800,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2847,['1602926736991297536'],1602926736991297536,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2848,['1602926666816577536'],1602926666816577536,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2849,['1602926387140202497'],1602926387140202497,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2850,['1602925782309179393'],1602925782309179393,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2851,['1602925504658644994'],1602925504658644994,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2852,['1602925237339033600'],1602925237339033600,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2853,['1602925071529611265'],1602925071529611265,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2854,['1602923871413354496'],1602923871413354496,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2855,['1602923336723480576'],1602923336723480576,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2856,['1602922380837507072'],1602922380837507072,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2857,['1602921775393918979'],1602921775393918979,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2858,['1602921109887885312'],1602921109887885312,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2859,['1602920799652007936'],1602920799652007936,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2860,['1602920660908773376'],1602920660908773376,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2861,['1602920380993540107'],1602920380993540107,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2862,['1602920288626384896'],1602920288626384896,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2863,['1602920177296883712'],1602920177296883712,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2864,['1602920144946307073'],1602920144946307073,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2865,['1602919515536359424'],1602919515536359424,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2866,['1602919491163373568'],1602919491163373568,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2867,['1602919335047094274'],1602919335047094274,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2868,['1602919315703037952'],1602919315703037952,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2869,['1602919261307019264'],1602919261307019264,RT @aktanaybar2738: Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sın…,
2870,['1602919141152784384'],1602919141152784384,Hayatta en büyük pişmanlığım meslek lisesi okumak her türlü sıkıntısını yaşadm katsayı başörtüsü askeri ve polislik sınavlarına alimama artık bittik bari emeklilikte yüzümüz gülsün dedik oda 36 yıllık haksizliga takıldı ne zaman sıra bize gelecek ölüncemi #StajSskBaşlangıcıOlsun,
2871,['1602539915031576581'],1602539915031576581,"New Pair at Binance Chain

Alimama (ALI/WBNB)

Token Contract: 0x5c824B424b6764B1a6c9B42F02d30129d8002D29

Liquidity: 15.0 WBNB

https://t.co/MAeDSjHKMf

#ALI #Alimama",
2872,['1601316857859956736'],1601316857859956736,"Launched this year, Kepong's family-run Alimama Kopitiam has fast become a neighbourhood favourite. In the morning, many customers stroll in for a satisfying breakfast, a short walk from their homes and barely five minutes from the Kepong Baru MRT station. By... https://t.co/zWd5ErPwgM",
2873,['1601303317765832705'],1601303317765832705,"Launched this year, Kepong's family-run Alimama Kopitiam has fast become a neighbourhood favourite. In the morning, many customers stroll in for a satisfying breakfast, a short walk from their homes and barely five minutes from the Kepong Baru MRT station. By.. https://t.co/f4vBlEvLW8",
2874,['1601118364587655170'],1601118364587655170,@EMEKATHEENIGMA You order from “Alimama”,
2875,['1601081602914004993'],1601081602914004993,"@gift_macha Hapana @macha  yeye kocha wa azam alimama bench mechi  3, alizoshinda yeye, zingine yeye akiwa kama kocha mkuu.

Mgunda yeye alistahilibkuwa kocha bora koz alishinda 4 na sare.mbili",
2876,['1600956789486342144'],1600956789486342144,"@JayPhil23 @AliMuslih16 @ShaykhAzhar 6.Abu Muhammad Abdullah Bin Muslim Bin Qutayba Bin Umar Al-Bahili Dinawari, who was a scholar and an official Qazi of the city of Dinawar, writes in his famous Ta'rikhu'lKhulafate Raghibin wa Daulate Bani Umayya, known as AlImama wa's-Siyasa, Volume I, page 13: about the incident",
2877,['1602713189103403008'],1602713189103403008,"For this week’s Little Golden Lunch, I cooked up a burger from the Keens Steakhouse @goldbelly box and it was delicious! https://t.co/AA8QXUVIGO #MBIP #Peoria",
2878,['1601704901654220801'],1601704901654220801,@EricBalchunas Keens Steakhouse...,
2879,['1601682868308447233'],1601682868308447233,"@bennpeifert Beaty &amp; Essex is a place I liked but I don’t think it’s your vibe.

Keens steakhouse - good vibes - may not have your options.

Yakitori Totto might be a good one for you",
2880,['1601583497574895617'],1601583497574895617,"RT @JaydenRyusuke7: Meeting up my bro at NY. 
Keens Steakhouse for dinner. #KeensSteakHouse https://t.co/nK82g2BjIX",
2881,['1601583482743885825'],1601583482743885825,"RT @JaydenRyusuke7: Meeting up my bro at NY. 
Keens Steakhouse for dinner. #KeensSteakHouse https://t.co/gY0YFITPoi",
2882,['1601583459578744834'],1601583459578744834,"RT @JaydenRyusuke7: Meeting up my bro at NY. 
Keens Steakhouse for dinner. #KeensSteakHouse https://t.co/NuCwRANq38",
2883,['1601567182999425025'],1601567182999425025,"Meeting up my bro at NY. 
Keens Steakhouse for dinner. #KeensSteakHouse https://t.co/gY0YFITPoi",
2884,['1601567122588852227'],1601567122588852227,"Meeting up my bro at NY. 
Keens Steakhouse for dinner. #KeensSteakHouse https://t.co/nK82g2BjIX",
2885,['1601567050492973056'],1601567050492973056,"Meeting up my bro at NY. 
Keens Steakhouse for dinner. #KeensSteakHouse https://t.co/NuCwRANq38",
2886,['1601381903021772800'],1601381903021772800,"Keens Steakhouse. New York City institution. Beef and alcohol. Groomed men, and founding fathers for decades. Mitsubishi hand dryer. The “outsourced to Japan’🥲” Dyson. Margins. Job done 🫵 https://t.co/zmnP6lzoq5",
2887,['1601345939343429634'],1601345939343429634,Check out this burger I created from my Keens Steakhouse @goldbelly box. More photos of this Keens burger next Tuesday! #Moo https://t.co/uaFSf03DSi,
2888,['1603010929821622274'],1603010929821622274,"@SmittenSimply I loooove H and H, Tompkins Square, Bagel Boss, and Ess a Bagel!",
2889,['1602862220194377729'],1602862220194377729,"@MitchellRenz365 -- best bagels in NYC -- Ess A Bagel on 2nd between 50th and 51st. The lines are INSANELY long... but if you're just looking for a bagel and cream cheese, just go to the back counter -- tell them which bagels &amp; cream cheese you want, and you're out quickly.",
2890,['1602723638658088968'],1602723638658088968,"@MissDaisySA @suziinjozi You HAVE to go to Katz’s Deli - it’s an institution! Can also highly recommend Ess’A Bagel (best in NYC), Levain Bakery’s cookies, Fette Sau in Brooklyn for the most amazing barbecue, Milk Bar for their famous pie…Russ &amp; Daughters too - it’s super close to Katz. And Zabars! 😍",
2891,['1602491046231146496'],1602491046231146496,@Geek_Rambles What are your plans for the rest of the trip? My favorite pizza place is Arturo’s. Best bagels are at Ess-a-Bagel. Can you tell I miss the food? 😂,
2892,['1602455678106443777'],1602455678106443777,@anothercohen Try to scale Ess-A-Bagel. It won’t work. Quality declines with quantity.,
2893,['1601967131394015233'],1601967131394015233,@JustinLawGuy @RMFifthCircuit @TherealmsZ That moment when you realize Ess-a-bagel has an “only bagels” line and … every other local bagel store exists,
2894,['1601692640755339264'],1601692640755339264,@RMFifthCircuit So… legal twitter coffee gathering in the AM? At ess-a-bagel?,
2895,['1601239128154451968'],1601239128154451968,@yoursavannahxo Ess-A-Bagel 😘,
2896,['1601209343780585473'],1601209343780585473,@yoursavannahxo Zucker's or Ess a bagel... End of story,
2897,['1600987281275248640'],1600987281275248640,@yoursavannahxo @Onowine Zuckers or ess a bagel…,
2898,['1600969906304200704'],1600969906304200704,@yoursavannahxo Ess-a-bagel,
2899,['1600918587199393799'],1600918587199393799,@yoursavannahxo Ess-a-bagel has amazing bagels,
2900,['1600872564498128896'],1600872564498128896,@jess_buczkowski Ess-a-bagel is where it’s at.,
2901,['1602594932048494593'],1602594932048494593,"@Titan_Cane @JonSwiftUCF @landonb94 @Jerzey_18 @BoTisonia @number1canesfan @turfwurd @Dontfaulkup23 @saucegardnermvp @IronLionKnight @Knute_Toggen @BearcatMta @Brookeluvsgbr @tigers1852 @L8GGIN @MikeHoncho1980 @CostSegAdvisor @RampMonsters @ethanr90 @407_knights @CallMeDMoney_ @j_nejman11 @KevinMCabrera1 @Jojoflyguy1 @overrated_sec @savagesportfan @UCFJAGFAN @AllBoutTheU84 @lkweeks97 @JoeyOcho305 @SGloppy @TheIanSiegel @___ucf___ @UCFDadBod @Bee_Miami @PhineasZest @jarodz28 @gocanes228 @ChargeOn3 @Saturdaysinfal1 @DarthImpervious @dali_drama @ONGEditor @TheJayUNF @RBJ2K1 Anyone who COMMITS and then says they're choosing between two schools on ESD has given you 'soft swerve""! The ucf guys don't know what a soft swerve is but it's like when you want a woman and she introduces you to her not so pretty friend. I know they've heard that before. Lol",
2902,['1602127807890755585'],1602127807890755585,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2903,['1602001908130013188'],1602001908130013188,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2904,['1601995472079847424'],1601995472079847424,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2905,['1601973789054701572'],1601973789054701572,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2906,['1601953626435768320'],1601953626435768320,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2907,['1601944422383583232'],1601944422383583232,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2908,['1601926258140626944'],1601926258140626944,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2909,['1601923485085110272'],1601923485085110272,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2910,['1601888246719721473'],1601888246719721473,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2911,['1601821151482748928'],1601821151482748928,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2912,['1601820440884056064'],1601820440884056064,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2913,['1601820283228524545'],1601820283228524545,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2914,['1601809709882671105'],1601809709882671105,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2915,['1601787609671667712'],1601787609671667712,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2916,['1601787466033549312'],1601787466033549312,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2917,['1601787331643834369'],1601787331643834369,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2918,['1601784023260561408'],1601784023260561408,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2919,['1601771754086862848'],1601771754086862848,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2920,['1601769184060669952'],1601769184060669952,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2921,['1601763169243828224'],1601763169243828224,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2922,['1601761182385569792'],1601761182385569792,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2923,['1601759297154977792'],1601759297154977792,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2924,['1601758999107338240'],1601758999107338240,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2925,['1601758944476950528'],1601758944476950528,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2926,['1601758768873689088'],1601758768873689088,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2927,['1601757088635834370'],1601757088635834370,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
