,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
57,FC1HGH4fr6UbK4s0K54Asg,b-bistro-bakery-miami-2,B Bistro + Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/pMrx15CKoVhT0cLx5Jrp7w/o.jpg,False,https://www.yelp.com/biz/b-bistro-bakery-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,957,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 25.767529000000025, 'longitude': -80.19103729999999}","['pickup', 'delivery']",$$,"{'address1': '600 Brickell Ave', 'address2': 'Ste 175', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['600 Brickell Ave', 'Ste 175', 'Miami, FL 33131']}",+13053306310,(305) 330-6310,9856.765536771709
58,5Rq4O0gzalOQ79NenZUyqg,tinta-y-café-miami-2,Tinta y Café,https://s3-media3.fl.yelpcdn.com/bphoto/9b78NyZ5okcYCD0zqeeGcA/o.jpg,False,https://www.yelp.com/biz/tinta-y-caf%C3%A9-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,814,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 25.7592231998562, 'longitude': -80.2586163778576}","['pickup', 'delivery']",$$,"{'address1': '1315 Ponce De Leon Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['1315 Ponce De Leon Blvd', 'Miami, FL 33134']}",+13052850101,(305) 285-0101,3037.7219646757826
59,BhB5VpKuUjE-OUrB4uSb4Q,mojo-donuts-and-fried-chicken-miami,Mojo Donuts & Fried Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/YIHvUSv67nlgemAxoqI3ow/o.jpg,False,https://www.yelp.com/biz/mojo-donuts-and-fried-chicken-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,667,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 25.7327, 'longitude': -80.33948}",['pickup'],$,"{'address1': '8870 Bird Rd', 'address2': 'Ste 13', 'address3': '', 'city': 'Miami', 'zip_code': '33165', 'country': 'US', 'state': 'FL', 'display_address': ['8870 Bird Rd', 'Ste 13', 'Miami, FL 33165']}",+13052236656,(305) 223-6656,5589.442674104784
60,3yHLv0GtZVFiL9SVTfU3zw,zak-the-baker-miami-6,Zak The Baker,https://s3-media4.fl.yelpcdn.com/bphoto/N7hS5trq0feoxqdGvZ-Udg/o.jpg,False,https://www.yelp.com/biz/zak-the-baker-miami-6?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,942,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 25.801524, 'longitude': -80.201007}",['delivery'],$$,"{'address1': '295 NW 26th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['295 NW 26th St', 'Miami, FL 33127']}",+17862940876,(786) 294-0876,10268.092478276687
61,qtyYHu6kQ43zys7cNWjFtw,freshco-fish-market-and-grill-miami,FreshCo Fish Market & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/TV_f7rNYoZd7ksQp-rM8yA/o.jpg,False,https://www.yelp.com/biz/freshco-fish-market-and-grill-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,724,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 25.650454, 'longitude': -80.391673}","['pickup', 'delivery']",$$,"{'address1': '12700 SW 122nd Ave', 'address2': 'Ste 113', 'address3': '', 'city': 'Miami', 'zip_code': '33186', 'country': 'US', 'state': 'FL', 'display_address': ['12700 SW 122nd Ave', 'Ste 113', 'Miami, FL 33186']}",+13052783479,(305) 278-3479,15380.078031840581
62,bJu0A9nBKZU3Tc2qOEq1og,brewing-buddha-cafe-and-arthouse-miami,Brewing Buddha Cafe & Arthouse,https://s3-media2.fl.yelpcdn.com/bphoto/yvi8Sv7UCX2Enn2f8V9r-w/o.jpg,False,https://www.yelp.com/biz/brewing-buddha-cafe-and-arthouse-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,407,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",5.0,"{'latitude': 25.655492, 'longitude': -80.326806}",['delivery'],$$,"{'address1': '8219 SW 124th St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33156', 'country': 'US', 'state': 'FL', 'display_address': ['8219 SW 124th St', 'Miami, FL 33156']}",+17868423342,(786) 842-3342,11491.450818139701
63,LAGUcnPAa8ByFqq7J4WNjQ,la-camaronera-seafood-joint-and-fish-market-miami-2,La Camaronera Seafood Joint & Fish Market,https://s3-media1.fl.yelpcdn.com/bphoto/IW5LIjE4Mt5GTLgkD_HlSA/o.jpg,False,https://www.yelp.com/biz/la-camaronera-seafood-joint-and-fish-market-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,918,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,"{'latitude': 25.7725377, 'longitude': -80.2277893}","['pickup', 'delivery']",$$,"{'address1': '1952 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['1952 W Flagler St', 'Miami, FL 33135']}",+13056423322,(305) 642-3322,6429.880951930728
64,lXjD7WsFaWISXBy4SmmqCA,the-big-cheese-of-miami-miami,The Big Cheese Of Miami,https://s3-media2.fl.yelpcdn.com/bphoto/Ttt6jxbjBho0fpnmhN6mSw/o.jpg,False,https://www.yelp.com/biz/the-big-cheese-of-miami-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,1004,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 25.69567433, 'longitude': -80.30143231}",[],$$,"{'address1': '8080 SW 67th Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33143', 'country': 'US', 'state': 'FL', 'display_address': ['8080 SW 67th Ave', 'Miami, FL 33143']}",+13056626855,(305) 662-6855,6486.2193568862485
65,lGh7-QmUjjcN4iji-hz5Mg,peacock-garden-miami,Peacock Garden Resto Bar + Grill,https://s3-media4.fl.yelpcdn.com/bphoto/OvesoIgGoC0-dU1P8vL4Mg/o.jpg,False,https://www.yelp.com/biz/peacock-garden-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,1096,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 25.7269702206122, 'longitude': -80.2405763730163}","['pickup', 'delivery']",$$,"{'address1': '2889 Mcfarlane Rd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['2889 Mcfarlane Rd', 'Miami, FL 33133']}",+13057743332,(305) 774-3332,5555.555896667452
66,94ePCZEhAXCRt8kPi8fMeQ,vegan-and-juice-miami,Vegan & Juice,https://s3-media1.fl.yelpcdn.com/bphoto/8dknY94pQg2TpLb5biwzlQ/o.jpg,False,https://www.yelp.com/biz/vegan-and-juice-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,334,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",5.0,"{'latitude': 25.79016, 'longitude': -80.3726}","['pickup', 'delivery']",$,"{'address1': '10887 NW 17th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33172', 'country': 'US', 'state': 'FL', 'display_address': ['10887 NW 17th St', 'Miami, FL 33172']}",+13052203430,(305) 220-3430,9429.714404209617
67,XnpCTDsJ_ETcltDY-A7CSw,panther-coffee-miami,Panther Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/VyBA_-KcmpmKrzeRxvd3xw/o.jpg,False,https://www.yelp.com/biz/panther-coffee-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,1083,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,"{'latitude': 25.799897872610824, 'longitude': -80.19923649421659}",['delivery'],$$,"{'address1': '2390 NW 2nd Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['2390 NW 2nd Ave', 'Miami, FL 33127']}",+13056773952,(305) 677-3952,10326.14606827825
68,OP6SAgqYe0sPH7MG-dAhxQ,midtown-creamery-miami,Midtown Creamery,https://s3-media1.fl.yelpcdn.com/bphoto/b4tXba3C06wW_R9KjU-dmA/o.jpg,False,https://www.yelp.com/biz/midtown-creamery-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,375,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 25.802486, 'longitude': -80.1911249}",['delivery'],$$,"{'address1': '2690 NE 2nd Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33137', 'country': 'US', 'state': 'FL', 'display_address': ['2690 NE 2nd Ave', 'Miami, FL 33137']}",+17865362281,(786) 536-2281,11169.336759289377
69,btETT4id4oVUMZhsSOnRYA,cream-parlor-miami,Cream Parlor,https://s3-media3.fl.yelpcdn.com/bphoto/BGoyIyUSdYveL51jOv2xyA/o.jpg,False,https://www.yelp.com/biz/cream-parlor-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,491,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 25.8506488, 'longitude': -80.1848649}",['pickup'],$$,"{'address1': '8224 Biscayne Blvd', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33138', 'country': 'US', 'state': 'FL', 'display_address': ['8224 Biscayne Blvd', 'Miami, FL 33138']}",+17865344180,(786) 534-4180,14996.58000979748
70,i-fgz6ZbZ4D1uqeKa76xmw,pho-79-miami,Pho 79,https://s3-media3.fl.yelpcdn.com/bphoto/jf0U_dSXdg92IflSCJ6gFg/o.jpg,False,https://www.yelp.com/biz/pho-79-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,825,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 25.756192, 'longitude': -80.366591}","['pickup', 'delivery']",$$,"{'address1': '1415 SW 107th Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33174', 'country': 'US', 'state': 'FL', 'display_address': ['1415 SW 107th Ave', 'Miami, FL 33174']}",+13056037222,(305) 603-7222,7871.508488557721
71,aebbCEZCnm6S9IIXJfuVIA,la-colada-gourmet-miami-4,La Colada Gourmet,https://s3-media1.fl.yelpcdn.com/bphoto/4MGBDbOzB1TOtr2FaQQYNA/o.jpg,False,https://www.yelp.com/biz/la-colada-gourmet-miami-4?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,323,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'accessories', 'title': 'Accessories'}, {'alias': 'homedecor', 'title': 'Home Decor'}]",4.5,"{'latitude': 25.76547, 'longitude': -80.21995}",[],$,"{'address1': '1518 SW 8th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['1518 SW 8th St', 'Miami, FL 33135']}",+13058734007,(305) 873-4007,6968.526860414426
72,h9RExGWuatIJQ_w6BZDGMA,myroots-juice-bar-and-kitchen-miami-2,MyRoots Juice Bar & Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/ldQZcN7ITRRi6n0AbdIufg/o.jpg,False,https://www.yelp.com/biz/myroots-juice-bar-and-kitchen-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,650,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 25.68856, 'longitude': -80.39445}","['pickup', 'delivery']",$$,"{'address1': '8530 SW 124th Ave', 'address2': 'Ste 101', 'address3': '', 'city': 'Miami', 'zip_code': '33183', 'country': 'US', 'state': 'FL', 'display_address': ['8530 SW 124th Ave', 'Ste 101', 'Miami, FL 33183']}",+17865345087,(786) 534-5087,12824.188979403418
73,M7rMi5_qK32oW3fN_XSWlg,night-owl-cookies-miami,Night Owl Cookies,https://s3-media3.fl.yelpcdn.com/bphoto/pOTMrYQabb-ugzN7AeiVjA/o.jpg,False,https://www.yelp.com/biz/night-owl-cookies-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,891,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 25.760427, 'longitude': -80.366641}",['delivery'],$,"{'address1': '10534 SW 8st', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33172', 'country': 'US', 'state': 'FL', 'display_address': ['10534 SW 8st', 'Miami, FL 33172']}",+17863605011,(786) 360-5011,7913.218924312329
74,667LSjtpdzNkpbxvZMIflg,oh-my-gosh-brigadeiros-coral-gables-miami,OH MY GOSH! Brigadeiros - Coral Gables,https://s3-media3.fl.yelpcdn.com/bphoto/4mTl2RdKY7do5JMlmvFaBw/o.jpg,False,https://www.yelp.com/biz/oh-my-gosh-brigadeiros-coral-gables-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,315,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,"{'latitude': 25.750199, 'longitude': -80.232076}","['pickup', 'delivery']",$$,"{'address1': '2205 SW 23rd Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33145', 'country': 'US', 'state': 'FL', 'display_address': ['2205 SW 23rd Ave', 'Miami, FL 33145']}",+13054568378,(305) 456-8378,5616.679792742844
75,LIEhcQPJflQzPnXwwX6weg,veza-sur-brewing-co-miami-5,Veza Sur Brewing Co.,https://s3-media2.fl.yelpcdn.com/bphoto/BBbCkKjlKeW7g_ymW0hyFw/o.jpg,False,https://www.yelp.com/biz/veza-sur-brewing-co-miami-5?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,540,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 25.800927, 'longitude': -80.196196}","['pickup', 'delivery']",$$,"{'address1': '55 NW 25th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['55 NW 25th St', 'Miami, FL 33127']}",+17863626300,(786) 362-6300,10646.650507893464
76,RsoNFK1N_oNOIWhvI5-Dig,dos-croquetas-miami-2,Dos Croquetas,https://s3-media3.fl.yelpcdn.com/bphoto/Yj6S1wMntSKw-InegnkcQg/o.jpg,False,https://www.yelp.com/biz/dos-croquetas-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,543,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 25.732608, 'longitude': -80.365907}","['pickup', 'delivery']",$$,"{'address1': '10505 SW 40th St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33165', 'country': 'US', 'state': 'FL', 'display_address': ['10505 SW 40th St', 'Miami, FL 33165']}",+13059123672,(305) 912-3672,8110.001585829255
77,EVGPTVYEU65_tvMEBRPIYg,good-chef-restaurant-miami,Good Chef Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/zFteDUEiE7biYUI7_AdSJg/o.jpg,False,https://www.yelp.com/biz/good-chef-restaurant-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,311,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'ramen', 'title': 'Ramen'}]",5.0,"{'latitude': 25.767745, 'longitude': -80.36805}","['pickup', 'delivery']",$$,"{'address1': '113 S W 107th Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33174', 'country': 'US', 'state': 'FL', 'display_address': ['113 S W 107th Ave', 'Miami, FL 33174']}",+13052273111,(305) 227-3111,8179.604746031143
78,TTqtazhQDoxYZvQPDSdACQ,hawaiian-poke-miami,Hawaiian Poke,https://s3-media3.fl.yelpcdn.com/bphoto/-fc2SUoSIxNWkbGNbp2bTA/o.jpg,False,https://www.yelp.com/biz/hawaiian-poke-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,271,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'poke', 'title': 'Poke'}]",5.0,"{'latitude': 25.7532798, 'longitude': -80.3678343}",['delivery'],$$,"{'address1': '1671 SW 107th Ave', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33165', 'country': 'US', 'state': 'FL', 'display_address': ['1671 SW 107th Ave', 'Miami, FL 33165']}",+17868605900,(786) 860-5900,7905.0678329754055
79,0Xlb9ZjXJa1I1Yxi1QTnVA,ashoka-indian-restaurant-miami-miami-2,Ashoka Indian Restaurant Miami,https://s3-media3.fl.yelpcdn.com/bphoto/027MLrEHVj47qbBaznGUfA/o.jpg,False,https://www.yelp.com/biz/ashoka-indian-restaurant-miami-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,452,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 25.7731504, 'longitude': -80.3283638}","['pickup', 'delivery']",$$,"{'address1': '295 NW 82nd Ave', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['295 NW 82nd Ave', 'Miami, FL 33126']}",+13054568566,(305) 456-8566,4615.933222558327
80,AHelSPoaZEfADEet15Fntw,mr-kream-miami,Mr Kream,https://s3-media3.fl.yelpcdn.com/bphoto/zbhwADeLaHXYK-QZht7wgQ/o.jpg,False,https://www.yelp.com/biz/mr-kream-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,379,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 25.799748, 'longitude': -80.195083}","['pickup', 'delivery']",$$,"{'address1': '2322 N Miami Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['2322 N Miami Ave', 'Miami, FL 33127']}",+17866154323,(786) 615-4323,10678.387041690614
81,LKzF7c0DrIoTLnav7_6fUw,dasher-and-crank-miami-3,Dasher & Crank,https://s3-media2.fl.yelpcdn.com/bphoto/A2-Erf968LuwwmYixd3bgQ/o.jpg,False,https://www.yelp.com/biz/dasher-and-crank-miami-3?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,318,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.5,"{'latitude': 25.798299714388648, 'longitude': -80.19887503534865}","['pickup', 'delivery']",$,"{'address1': '2211 NW 2nd Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['2211 NW 2nd Ave', 'Miami, FL 33127']}",+13056408579,(305) 640-8579,10268.597882346347
82,Llejx_lL8EZtJ27_s01tkQ,el-palacio-de-los-jugos-miami,El Palacio De Los Jugos,https://s3-media3.fl.yelpcdn.com/bphoto/HM7BipvjSnp-pyF5-VUKeQ/o.jpg,False,https://www.yelp.com/biz/el-palacio-de-los-jugos-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,533,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 25.77104, 'longitude': -80.28858}",['delivery'],$,"{'address1': '5721 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33144', 'country': 'US', 'state': 'FL', 'display_address': ['5721 W Flagler St', 'Miami, FL 33144']}",+17863133052,(786) 313-3052,2023.4800239508527
83,jXYl45wS8-v6uq_D50jJhg,cindy-lous-cookies-miami,Cindy Lou's Cookies,https://s3-media2.fl.yelpcdn.com/bphoto/O6CPevAJNaLwTsea7WTLBQ/o.jpg,False,https://www.yelp.com/biz/cindy-lous-cookies-miami?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,193,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'macarons', 'title': 'Macarons'}]",5.0,"{'latitude': 25.842675149973573, 'longitude': -80.19287171422489}","['pickup', 'delivery']",$$,"{'address1': '7320 NE 2nd Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33138', 'country': 'US', 'state': 'FL', 'display_address': ['7320 NE 2nd Ave', 'Miami, FL 33138']}",+13054568585,(305) 456-8585,13814.405282604437
84,7L-WSK0g9RemyKHVEpo6mg,andiamo-miami-2,Andiamo,https://s3-media2.fl.yelpcdn.com/bphoto/KzGGsVkRUzB4-koL0tFVBg/o.jpg,False,https://www.yelp.com/biz/andiamo-miami-2?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,1030,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 25.82767504232582, 'longitude': -80.18689434922055}",['pickup'],$$,"{'address1': '5600 Biscayne Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33137', 'country': 'US', 'state': 'FL', 'display_address': ['5600 Biscayne Blvd', 'Miami, FL 33137']}",+13057625751,(305) 762-5751,13116.573438583106
85,gCdnjqxDDAhGQYPhcyFiMw,lincolns-beard-brewing-miami-4,Lincoln's Beard Brewing,https://s3-media4.fl.yelpcdn.com/bphoto/1iIkTiJcWFrt8osftMYZrA/o.jpg,False,https://www.yelp.com/biz/lincolns-beard-brewing-miami-4?adjust_creative=JcTq9EjEtknl5cOkWyCAVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JcTq9EjEtknl5cOkWyCAVg,320,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 25.7321, 'longitude': -80.31434}",[],$$,"{'address1': '7360 SW 41st St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['7360 SW 41st St', 'Miami, FL 33155']}",+13059127390,(305) 912-7390,3489.902984861294
